año,inegi,entidad,municipio,modalidad,tipo,subtipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
2013,15012,mexico,atizapan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15012,mexico,atizapan,homicidios,dolosos,con arma de fuego,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15012,mexico,atizapan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15012,mexico,atizapan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15012,mexico,atizapan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15013,mexico,atizapan de zaragoza,delitos patrimoniales,extorsion,extorsion,4.0,9.0,10.0,12.0,3.0,8.0,13.0,8.0,4.0,5.0,2.0,7.0
2013,15013,mexico,atizapan de zaragoza,homicidios,dolosos,con arma de fuego,2.0,4.0,3.0,2.0,5.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0
2013,15013,mexico,atizapan de zaragoza,homicidios,dolosos,con arma blanca,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2013,15013,mexico,atizapan de zaragoza,homicidios,dolosos,otros,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
2013,15013,mexico,atizapan de zaragoza,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15014,mexico,atlacomulco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,15014,mexico,atlacomulco,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2013,15014,mexico,atlacomulco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15014,mexico,atlacomulco,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013,15014,mexico,atlacomulco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15015,mexico,atlautla,delitos patrimoniales,extorsion,extorsion,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15015,mexico,atlautla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15015,mexico,atlautla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15015,mexico,atlautla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15015,mexico,atlautla,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15016,mexico,axapusco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013,15016,mexico,axapusco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15016,mexico,axapusco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15016,mexico,axapusco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15016,mexico,axapusco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15017,mexico,ayapango,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15017,mexico,ayapango,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013,15017,mexico,ayapango,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15017,mexico,ayapango,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15017,mexico,ayapango,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15018,mexico,calimaya,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15018,mexico,calimaya,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,15018,mexico,calimaya,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15018,mexico,calimaya,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15018,mexico,calimaya,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15019,mexico,capulhuac,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,15019,mexico,capulhuac,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2013,15019,mexico,capulhuac,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15019,mexico,capulhuac,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013,15019,mexico,capulhuac,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15020,mexico,coacalco de berriozabal,delitos patrimoniales,extorsion,extorsion,3.0,1.0,5.0,7.0,6.0,2.0,4.0,1.0,6.0,0.0,2.0,4.0
2013,15020,mexico,coacalco de berriozabal,homicidios,dolosos,con arma de fuego,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0
2013,15020,mexico,coacalco de berriozabal,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15020,mexico,coacalco de berriozabal,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
2013,15020,mexico,coacalco de berriozabal,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15021,mexico,coatepec harinas,delitos patrimoniales,extorsion,extorsion,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,15021,mexico,coatepec harinas,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15021,mexico,coatepec harinas,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15021,mexico,coatepec harinas,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15021,mexico,coatepec harinas,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15022,mexico,cocotitlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15022,mexico,cocotitlan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013,15022,mexico,cocotitlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15022,mexico,cocotitlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15022,mexico,cocotitlan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15023,mexico,coyotepec,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,15023,mexico,coyotepec,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0
2013,15023,mexico,coyotepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,15023,mexico,coyotepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013,15023,mexico,coyotepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15024,mexico,cuautitlan,delitos patrimoniales,extorsion,extorsion,3.0,4.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,0.0
2013,15024,mexico,cuautitlan,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2013,15024,mexico,cuautitlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2013,15024,mexico,cuautitlan,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,15024,mexico,cuautitlan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15025,mexico,chalco,delitos patrimoniales,extorsion,extorsion,2.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0
2013,15025,mexico,chalco,homicidios,dolosos,con arma de fuego,2.0,5.0,2.0,5.0,8.0,5.0,3.0,9.0,4.0,0.0,0.0,0.0
2013,15025,mexico,chalco,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2013,15025,mexico,chalco,homicidios,dolosos,otros,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2013,15025,mexico,chalco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15026,mexico,chapa de mota,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15026,mexico,chapa de mota,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15026,mexico,chapa de mota,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15026,mexico,chapa de mota,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15026,mexico,chapa de mota,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15027,mexico,chapultepec,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15027,mexico,chapultepec,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15027,mexico,chapultepec,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15027,mexico,chapultepec,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15027,mexico,chapultepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15028,mexico,chiautla,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013,15028,mexico,chiautla,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15028,mexico,chiautla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15028,mexico,chiautla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15028,mexico,chiautla,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15029,mexico,chicoloapan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2013,15029,mexico,chicoloapan,homicidios,dolosos,con arma de fuego,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
2013,15029,mexico,chicoloapan,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15029,mexico,chicoloapan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
2013,15029,mexico,chicoloapan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15030,mexico,chiconcuac,delitos patrimoniales,extorsion,extorsion,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013,15030,mexico,chiconcuac,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15030,mexico,chiconcuac,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15030,mexico,chiconcuac,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15030,mexico,chiconcuac,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15031,mexico,chimalhuacan,delitos patrimoniales,extorsion,extorsion,3.0,4.0,7.0,6.0,8.0,9.0,5.0,4.0,6.0,5.0,2.0,7.0
2013,15031,mexico,chimalhuacan,homicidios,dolosos,con arma de fuego,7.0,4.0,2.0,4.0,2.0,6.0,4.0,7.0,7.0,4.0,6.0,7.0
2013,15031,mexico,chimalhuacan,homicidios,dolosos,con arma blanca,2.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
2013,15031,mexico,chimalhuacan,homicidios,dolosos,otros,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,3.0,1.0
2013,15031,mexico,chimalhuacan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15032,mexico,donato guerra,delitos patrimoniales,extorsion,extorsion,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,15032,mexico,donato guerra,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,15032,mexico,donato guerra,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15032,mexico,donato guerra,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15032,mexico,donato guerra,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15033,mexico,ecatepec de morelos,delitos patrimoniales,extorsion,extorsion,13.0,8.0,8.0,16.0,20.0,20.0,24.0,15.0,15.0,21.0,12.0,14.0
2013,15033,mexico,ecatepec de morelos,homicidios,dolosos,con arma de fuego,12.0,17.0,15.0,15.0,16.0,19.0,14.0,23.0,27.0,22.0,20.0,21.0
2013,15033,mexico,ecatepec de morelos,homicidios,dolosos,con arma blanca,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,6.0,2.0,4.0,2.0
2013,15033,mexico,ecatepec de morelos,homicidios,dolosos,otros,6.0,4.0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,7.0,7.0,2.0
2013,15033,mexico,ecatepec de morelos,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15034,mexico,ecatzingo,delitos patrimoniales,extorsion,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15034,mexico,ecatzingo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15034,mexico,ecatzingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15034,mexico,ecatzingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15034,mexico,ecatzingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15035,mexico,huehuetoca,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2013,15035,mexico,huehuetoca,homicidios,dolosos,con arma de fuego,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0
2013,15035,mexico,huehuetoca,homicidios,dolosos,con arma blanca,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2013,15035,mexico,huehuetoca,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0
2013,15035,mexico,huehuetoca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15036,mexico,hueypoxtla,delitos patrimoniales,extorsion,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15036,mexico,hueypoxtla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15036,mexico,hueypoxtla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15036,mexico,hueypoxtla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15036,mexico,hueypoxtla,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15037,mexico,huixquilucan,delitos patrimoniales,extorsion,extorsion,0.0,3.0,2.0,6.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,3.0
2013,15037,mexico,huixquilucan,homicidios,dolosos,con arma de fuego,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0
2013,15037,mexico,huixquilucan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,15037,mexico,huixquilucan,homicidios,dolosos,otros,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
2013,15037,mexico,huixquilucan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15038,mexico,isidro fabela,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15038,mexico,isidro fabela,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15038,mexico,isidro fabela,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15038,mexico,isidro fabela,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15038,mexico,isidro fabela,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15039,mexico,ixtapaluca,delitos patrimoniales,extorsion,extorsion,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0
2013,15039,mexico,ixtapaluca,homicidios,dolosos,con arma de fuego,2.0,4.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
2013,15039,mexico,ixtapaluca,homicidios,dolosos,con arma blanca,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013,15039,mexico,ixtapaluca,homicidios,dolosos,otros,1.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
2013,15039,mexico,ixtapaluca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15040,mexico,ixtapan de la sal,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2013,15040,mexico,ixtapan de la sal,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,15040,mexico,ixtapan de la sal,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15040,mexico,ixtapan de la sal,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15040,mexico,ixtapan de la sal,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15041,mexico,ixtapan del oro,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,15041,mexico,ixtapan del oro,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15041,mexico,ixtapan del oro,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15041,mexico,ixtapan del oro,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15041,mexico,ixtapan del oro,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15042,mexico,ixtlahuaca,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15042,mexico,ixtlahuaca,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2013,15042,mexico,ixtlahuaca,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15042,mexico,ixtlahuaca,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
2013,15042,mexico,ixtlahuaca,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15043,mexico,xalatlaco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15043,mexico,xalatlaco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15043,mexico,xalatlaco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15043,mexico,xalatlaco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15043,mexico,xalatlaco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15044,mexico,jaltenco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,15044,mexico,jaltenco,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,15044,mexico,jaltenco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15044,mexico,jaltenco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15044,mexico,jaltenco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15045,mexico,jilotepec,delitos patrimoniales,extorsion,extorsion,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15045,mexico,jilotepec,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0
2013,15045,mexico,jilotepec,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013,15045,mexico,jilotepec,homicidios,dolosos,otros,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
2013,15045,mexico,jilotepec,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15046,mexico,jilotzingo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013,15046,mexico,jilotzingo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2013,15046,mexico,jilotzingo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15046,mexico,jilotzingo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15046,mexico,jilotzingo,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15047,mexico,jiquipilco,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15047,mexico,jiquipilco,homicidios,dolosos,con arma de fuego,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15047,mexico,jiquipilco,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15047,mexico,jiquipilco,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15047,mexico,jiquipilco,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15048,mexico,jocotitlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15048,mexico,jocotitlan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15048,mexico,jocotitlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15048,mexico,jocotitlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,15048,mexico,jocotitlan,homicidios,dolosos,sin datos,,,,,,,,,,,,
2013,15049,mexico,joquicingo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
