entidad,inegi,año,municipio,tipo,month,count
mexico,15063,2016,ocuilan,extorsion,agosto,0.0
mexico,15063,2016,ocuilan,homicidio,agosto,1.0
mexico,15063,2017,ocuilan,extorsion,agosto,1.0
mexico,15063,2017,ocuilan,homicidio,agosto,0.0
mexico,15063,2018,ocuilan,extorsion,agosto,0.0
mexico,15063,2018,ocuilan,homicidio,agosto,0.0
mexico,15063,2019,ocuilan,extorsion,agosto,1.0
mexico,15063,2019,ocuilan,homicidio,agosto,2.0
mexico,15064,2015,el oro,extorsion,agosto,0.0
mexico,15064,2015,el oro,homicidio,agosto,0.0
mexico,15064,2016,el oro,extorsion,agosto,0.0
mexico,15064,2016,el oro,homicidio,agosto,0.0
mexico,15064,2017,el oro,extorsion,agosto,0.0
mexico,15064,2017,el oro,homicidio,agosto,0.0
mexico,15064,2018,el oro,extorsion,agosto,1.0
mexico,15064,2018,el oro,homicidio,agosto,0.0
mexico,15064,2019,el oro,extorsion,agosto,3.0
mexico,15064,2019,el oro,homicidio,agosto,0.0
mexico,15065,2015,otumba,extorsion,agosto,0.0
mexico,15065,2015,otumba,homicidio,agosto,0.0
mexico,15065,2016,otumba,extorsion,agosto,0.0
mexico,15065,2016,otumba,homicidio,agosto,1.0
mexico,15065,2017,otumba,extorsion,agosto,0.0
mexico,15065,2017,otumba,homicidio,agosto,0.0
mexico,15065,2018,otumba,extorsion,agosto,1.0
mexico,15065,2018,otumba,homicidio,agosto,1.0
mexico,15065,2019,otumba,extorsion,agosto,0.0
mexico,15065,2019,otumba,homicidio,agosto,0.0
mexico,15066,2015,otzoloapan,extorsion,agosto,0.0
mexico,15066,2015,otzoloapan,homicidio,agosto,0.0
mexico,15066,2016,otzoloapan,extorsion,agosto,0.0
mexico,15066,2016,otzoloapan,homicidio,agosto,0.0
mexico,15066,2017,otzoloapan,extorsion,agosto,0.0
mexico,15066,2017,otzoloapan,homicidio,agosto,0.0
mexico,15066,2018,otzoloapan,extorsion,agosto,0.0
mexico,15066,2018,otzoloapan,homicidio,agosto,0.0
mexico,15066,2019,otzoloapan,extorsion,agosto,0.0
mexico,15066,2019,otzoloapan,homicidio,agosto,0.0
mexico,15067,2015,otzolotepec,extorsion,agosto,1.0
mexico,15067,2015,otzolotepec,homicidio,agosto,0.0
mexico,15067,2016,otzolotepec,extorsion,agosto,1.0
mexico,15067,2016,otzolotepec,homicidio,agosto,0.0
mexico,15067,2017,otzolotepec,extorsion,agosto,0.0
mexico,15067,2017,otzolotepec,homicidio,agosto,0.0
mexico,15067,2018,otzolotepec,extorsion,agosto,0.0
mexico,15067,2018,otzolotepec,homicidio,agosto,0.0
mexico,15067,2019,otzolotepec,extorsion,agosto,0.0
mexico,15067,2019,otzolotepec,homicidio,agosto,0.0
mexico,15068,2015,ozumba,extorsion,agosto,0.0
mexico,15068,2015,ozumba,homicidio,agosto,0.0
mexico,15068,2016,ozumba,extorsion,agosto,0.0
mexico,15068,2016,ozumba,homicidio,agosto,0.0
mexico,15068,2017,ozumba,extorsion,agosto,1.0
mexico,15068,2017,ozumba,homicidio,agosto,0.0
mexico,15068,2018,ozumba,extorsion,agosto,1.0
mexico,15068,2018,ozumba,homicidio,agosto,0.0
mexico,15068,2019,ozumba,extorsion,agosto,2.0
mexico,15068,2019,ozumba,homicidio,agosto,1.0
mexico,15069,2015,papalotla,extorsion,agosto,0.0
mexico,15069,2015,papalotla,homicidio,agosto,0.0
mexico,15069,2016,papalotla,extorsion,agosto,0.0
mexico,15069,2016,papalotla,homicidio,agosto,0.0
mexico,15069,2017,papalotla,extorsion,agosto,0.0
mexico,15069,2017,papalotla,homicidio,agosto,0.0
mexico,15069,2018,papalotla,extorsion,agosto,0.0
mexico,15069,2018,papalotla,homicidio,agosto,0.0
mexico,15069,2019,papalotla,extorsion,agosto,0.0
mexico,15069,2019,papalotla,homicidio,agosto,0.0
mexico,15070,2015,la paz,extorsion,agosto,0.0
mexico,15070,2015,la paz,homicidio,agosto,3.0
mexico,15070,2016,la paz,extorsion,agosto,1.0
mexico,15070,2016,la paz,homicidio,agosto,2.0
mexico,15070,2017,la paz,extorsion,agosto,3.0
mexico,15070,2017,la paz,homicidio,agosto,4.0
mexico,15070,2018,la paz,extorsion,agosto,2.0
mexico,15070,2018,la paz,homicidio,agosto,6.0
mexico,15070,2019,la paz,extorsion,agosto,1.0
mexico,15070,2019,la paz,homicidio,agosto,1.0
mexico,15071,2015,polotitlan,extorsion,agosto,0.0
mexico,15071,2015,polotitlan,homicidio,agosto,0.0
mexico,15071,2016,polotitlan,extorsion,agosto,0.0
mexico,15071,2016,polotitlan,homicidio,agosto,0.0
mexico,15071,2017,polotitlan,extorsion,agosto,1.0
mexico,15071,2017,polotitlan,homicidio,agosto,0.0
mexico,15071,2018,polotitlan,extorsion,agosto,0.0
mexico,15071,2018,polotitlan,homicidio,agosto,0.0
mexico,15071,2019,polotitlan,extorsion,agosto,0.0
mexico,15071,2019,polotitlan,homicidio,agosto,0.0
mexico,15072,2015,rayon,extorsion,agosto,0.0
mexico,15072,2015,rayon,homicidio,agosto,0.0
mexico,15072,2016,rayon,extorsion,agosto,0.0
mexico,15072,2016,rayon,homicidio,agosto,0.0
mexico,15072,2017,rayon,extorsion,agosto,0.0
mexico,15072,2017,rayon,homicidio,agosto,0.0
mexico,15072,2018,rayon,extorsion,agosto,0.0
mexico,15072,2018,rayon,homicidio,agosto,0.0
mexico,15072,2019,rayon,extorsion,agosto,0.0
mexico,15072,2019,rayon,homicidio,agosto,0.0
mexico,15073,2015,san antonio la isla,extorsion,agosto,0.0
mexico,15073,2015,san antonio la isla,homicidio,agosto,0.0
mexico,15073,2016,san antonio la isla,extorsion,agosto,0.0
mexico,15073,2016,san antonio la isla,homicidio,agosto,0.0
mexico,15073,2017,san antonio la isla,extorsion,agosto,0.0
mexico,15073,2017,san antonio la isla,homicidio,agosto,0.0
mexico,15073,2018,san antonio la isla,extorsion,agosto,0.0
mexico,15073,2018,san antonio la isla,homicidio,agosto,0.0
mexico,15073,2019,san antonio la isla,extorsion,agosto,1.0
mexico,15073,2019,san antonio la isla,homicidio,agosto,0.0
mexico,15074,2015,san felipe del progreso,extorsion,agosto,0.0
mexico,15074,2015,san felipe del progreso,homicidio,agosto,0.0
mexico,15074,2016,san felipe del progreso,extorsion,agosto,0.0
mexico,15074,2016,san felipe del progreso,homicidio,agosto,0.0
mexico,15074,2017,san felipe del progreso,extorsion,agosto,0.0
mexico,15074,2017,san felipe del progreso,homicidio,agosto,0.0
mexico,15074,2018,san felipe del progreso,extorsion,agosto,0.0
mexico,15074,2018,san felipe del progreso,homicidio,agosto,0.0
mexico,15074,2019,san felipe del progreso,extorsion,agosto,0.0
mexico,15074,2019,san felipe del progreso,homicidio,agosto,1.0
mexico,15075,2015,san martin de las piramides,extorsion,agosto,2.0
mexico,15075,2015,san martin de las piramides,homicidio,agosto,1.0
mexico,15075,2016,san martin de las piramides,extorsion,agosto,2.0
mexico,15075,2016,san martin de las piramides,homicidio,agosto,0.0
mexico,15075,2017,san martin de las piramides,extorsion,agosto,0.0
mexico,15075,2017,san martin de las piramides,homicidio,agosto,0.0
mexico,15075,2018,san martin de las piramides,extorsion,agosto,1.0
mexico,15075,2018,san martin de las piramides,homicidio,agosto,0.0
mexico,15075,2019,san martin de las piramides,extorsion,agosto,1.0
mexico,15075,2019,san martin de las piramides,homicidio,agosto,0.0
mexico,15076,2015,san mateo atenco,extorsion,agosto,0.0
mexico,15076,2015,san mateo atenco,homicidio,agosto,0.0
mexico,15076,2016,san mateo atenco,extorsion,agosto,1.0
mexico,15076,2016,san mateo atenco,homicidio,agosto,0.0
mexico,15076,2017,san mateo atenco,extorsion,agosto,2.0
mexico,15076,2017,san mateo atenco,homicidio,agosto,2.0
mexico,15076,2018,san mateo atenco,extorsion,agosto,0.0
mexico,15076,2018,san mateo atenco,homicidio,agosto,0.0
mexico,15076,2019,san mateo atenco,extorsion,agosto,1.0
mexico,15076,2019,san mateo atenco,homicidio,agosto,0.0
mexico,15077,2015,san simon de guerrero,extorsion,agosto,0.0
mexico,15077,2015,san simon de guerrero,homicidio,agosto,0.0
mexico,15077,2016,san simon de guerrero,extorsion,agosto,0.0
mexico,15077,2016,san simon de guerrero,homicidio,agosto,0.0
mexico,15077,2017,san simon de guerrero,extorsion,agosto,0.0
mexico,15077,2017,san simon de guerrero,homicidio,agosto,0.0
mexico,15077,2018,san simon de guerrero,extorsion,agosto,0.0
mexico,15077,2018,san simon de guerrero,homicidio,agosto,0.0
mexico,15077,2019,san simon de guerrero,extorsion,agosto,0.0
mexico,15077,2019,san simon de guerrero,homicidio,agosto,0.0
mexico,15078,2015,santo tomas,extorsion,agosto,0.0
mexico,15078,2015,santo tomas,homicidio,agosto,0.0
mexico,15078,2016,santo tomas,extorsion,agosto,0.0
mexico,15078,2016,santo tomas,homicidio,agosto,0.0
mexico,15078,2017,santo tomas,extorsion,agosto,0.0
mexico,15078,2017,santo tomas,homicidio,agosto,0.0
mexico,15078,2018,santo tomas,extorsion,agosto,0.0
mexico,15078,2018,santo tomas,homicidio,agosto,0.0
mexico,15078,2019,santo tomas,extorsion,agosto,0.0
mexico,15078,2019,santo tomas,homicidio,agosto,0.0
mexico,15079,2015,soyaniquilpan de juarez,extorsion,agosto,0.0
mexico,15079,2015,soyaniquilpan de juarez,homicidio,agosto,0.0
mexico,15079,2016,soyaniquilpan de juarez,extorsion,agosto,0.0
mexico,15079,2016,soyaniquilpan de juarez,homicidio,agosto,0.0
mexico,15079,2017,soyaniquilpan de juarez,extorsion,agosto,0.0
mexico,15079,2017,soyaniquilpan de juarez,homicidio,agosto,0.0
mexico,15079,2018,soyaniquilpan de juarez,extorsion,agosto,0.0
mexico,15079,2018,soyaniquilpan de juarez,homicidio,agosto,0.0
mexico,15079,2019,soyaniquilpan de juarez,extorsion,agosto,1.0
mexico,15079,2019,soyaniquilpan de juarez,homicidio,agosto,0.0
mexico,15080,2015,sultepec,extorsion,agosto,0.0
mexico,15080,2015,sultepec,homicidio,agosto,0.0
mexico,15080,2016,sultepec,extorsion,agosto,0.0
mexico,15080,2016,sultepec,homicidio,agosto,0.0
mexico,15080,2017,sultepec,extorsion,agosto,0.0
mexico,15080,2017,sultepec,homicidio,agosto,0.0
mexico,15080,2018,sultepec,extorsion,agosto,0.0
mexico,15080,2018,sultepec,homicidio,agosto,0.0
mexico,15080,2019,sultepec,extorsion,agosto,0.0
mexico,15080,2019,sultepec,homicidio,agosto,1.0
mexico,15081,2015,tecamac,extorsion,agosto,3.0
mexico,15081,2015,tecamac,homicidio,agosto,5.0
mexico,15081,2016,tecamac,extorsion,agosto,7.0
mexico,15081,2016,tecamac,homicidio,agosto,5.0
mexico,15081,2017,tecamac,extorsion,agosto,11.0
mexico,15081,2017,tecamac,homicidio,agosto,7.0
mexico,15081,2018,tecamac,extorsion,agosto,4.0
mexico,15081,2018,tecamac,homicidio,agosto,8.0
mexico,15081,2019,tecamac,extorsion,agosto,14.0
mexico,15081,2019,tecamac,homicidio,agosto,5.0
mexico,15082,2015,tejupilco,extorsion,agosto,1.0
mexico,15082,2015,tejupilco,homicidio,agosto,0.0
mexico,15082,2016,tejupilco,extorsion,agosto,1.0
mexico,15082,2016,tejupilco,homicidio,agosto,0.0
mexico,15082,2017,tejupilco,extorsion,agosto,0.0
mexico,15082,2017,tejupilco,homicidio,agosto,1.0
mexico,15082,2018,tejupilco,extorsion,agosto,0.0
mexico,15082,2018,tejupilco,homicidio,agosto,1.0
mexico,15082,2019,tejupilco,extorsion,agosto,0.0
mexico,15082,2019,tejupilco,homicidio,agosto,1.0
mexico,15083,2015,temamatla,extorsion,agosto,1.0
mexico,15083,2015,temamatla,homicidio,agosto,0.0
mexico,15083,2016,temamatla,extorsion,agosto,0.0
mexico,15083,2016,temamatla,homicidio,agosto,0.0
mexico,15083,2017,temamatla,extorsion,agosto,0.0
mexico,15083,2017,temamatla,homicidio,agosto,0.0
mexico,15083,2018,temamatla,extorsion,agosto,0.0
mexico,15083,2018,temamatla,homicidio,agosto,0.0
mexico,15083,2019,temamatla,extorsion,agosto,1.0
mexico,15083,2019,temamatla,homicidio,agosto,0.0
mexico,15084,2015,temascalapa,extorsion,agosto,1.0
mexico,15084,2015,temascalapa,homicidio,agosto,0.0
mexico,15084,2016,temascalapa,extorsion,agosto,1.0
mexico,15084,2016,temascalapa,homicidio,agosto,0.0
mexico,15084,2017,temascalapa,extorsion,agosto,0.0
mexico,15084,2017,temascalapa,homicidio,agosto,0.0
mexico,15084,2018,temascalapa,extorsion,agosto,0.0
mexico,15084,2018,temascalapa,homicidio,agosto,0.0
mexico,15084,2019,temascalapa,extorsion,agosto,0.0
mexico,15084,2019,temascalapa,homicidio,agosto,0.0
mexico,15085,2015,temascalcingo,extorsion,agosto,0.0
mexico,15085,2015,temascalcingo,homicidio,agosto,0.0
mexico,15085,2016,temascalcingo,extorsion,agosto,0.0
mexico,15085,2016,temascalcingo,homicidio,agosto,0.0
mexico,15085,2017,temascalcingo,extorsion,agosto,1.0
mexico,15085,2017,temascalcingo,homicidio,agosto,0.0
mexico,15085,2018,temascalcingo,extorsion,agosto,1.0
mexico,15085,2018,temascalcingo,homicidio,agosto,0.0
mexico,15085,2019,temascalcingo,extorsion,agosto,1.0
mexico,15085,2019,temascalcingo,homicidio,agosto,0.0
mexico,15086,2015,temascaltepec,extorsion,agosto,0.0
mexico,15086,2015,temascaltepec,homicidio,agosto,0.0
mexico,15086,2016,temascaltepec,extorsion,agosto,0.0
mexico,15086,2016,temascaltepec,homicidio,agosto,0.0
mexico,15086,2017,temascaltepec,extorsion,agosto,0.0
mexico,15086,2017,temascaltepec,homicidio,agosto,0.0
mexico,15086,2018,temascaltepec,extorsion,agosto,0.0
mexico,15086,2018,temascaltepec,homicidio,agosto,0.0
mexico,15086,2019,temascaltepec,extorsion,agosto,0.0
mexico,15086,2019,temascaltepec,homicidio,agosto,1.0
mexico,15087,2015,temoaya,extorsion,agosto,0.0
mexico,15087,2015,temoaya,homicidio,agosto,1.0
mexico,15087,2016,temoaya,extorsion,agosto,0.0
mexico,15087,2016,temoaya,homicidio,agosto,0.0
mexico,15087,2017,temoaya,extorsion,agosto,0.0
mexico,15087,2017,temoaya,homicidio,agosto,0.0
mexico,15087,2018,temoaya,extorsion,agosto,0.0
mexico,15087,2018,temoaya,homicidio,agosto,2.0
mexico,15087,2019,temoaya,extorsion,agosto,0.0
mexico,15087,2019,temoaya,homicidio,agosto,0.0
mexico,15088,2015,tenancingo,extorsion,agosto,1.0
mexico,15088,2015,tenancingo,homicidio,agosto,0.0
mexico,15088,2016,tenancingo,extorsion,agosto,1.0
mexico,15088,2016,tenancingo,homicidio,agosto,1.0
mexico,15088,2017,tenancingo,extorsion,agosto,0.0
mexico,15088,2017,tenancingo,homicidio,agosto,0.0
mexico,15088,2018,tenancingo,extorsion,agosto,0.0
mexico,15088,2018,tenancingo,homicidio,agosto,0.0
mexico,15088,2019,tenancingo,extorsion,agosto,2.0
mexico,15088,2019,tenancingo,homicidio,agosto,1.0
mexico,15089,2015,tenango del aire,extorsion,agosto,1.0
mexico,15089,2015,tenango del aire,homicidio,agosto,0.0
mexico,15089,2016,tenango del aire,extorsion,agosto,0.0
mexico,15089,2016,tenango del aire,homicidio,agosto,0.0
mexico,15089,2017,tenango del aire,extorsion,agosto,1.0
mexico,15089,2017,tenango del aire,homicidio,agosto,0.0
mexico,15089,2018,tenango del aire,extorsion,agosto,0.0
mexico,15089,2018,tenango del aire,homicidio,agosto,0.0
mexico,15089,2019,tenango del aire,extorsion,agosto,0.0
mexico,15089,2019,tenango del aire,homicidio,agosto,0.0
mexico,15090,2015,tenango del valle,extorsion,agosto,0.0
mexico,15090,2015,tenango del valle,homicidio,agosto,0.0
mexico,15090,2016,tenango del valle,extorsion,agosto,0.0
mexico,15090,2016,tenango del valle,homicidio,agosto,0.0
mexico,15090,2017,tenango del valle,extorsion,agosto,0.0
mexico,15090,2017,tenango del valle,homicidio,agosto,0.0
mexico,15090,2018,tenango del valle,extorsion,agosto,1.0
mexico,15090,2018,tenango del valle,homicidio,agosto,1.0
mexico,15090,2019,tenango del valle,extorsion,agosto,0.0
mexico,15090,2019,tenango del valle,homicidio,agosto,1.0
mexico,15091,2015,teoloyucan,extorsion,agosto,1.0
mexico,15091,2015,teoloyucan,homicidio,agosto,1.0
mexico,15091,2016,teoloyucan,extorsion,agosto,0.0
mexico,15091,2016,teoloyucan,homicidio,agosto,2.0
mexico,15091,2017,teoloyucan,extorsion,agosto,1.0
mexico,15091,2017,teoloyucan,homicidio,agosto,3.0
mexico,15091,2018,teoloyucan,extorsion,agosto,1.0
mexico,15091,2018,teoloyucan,homicidio,agosto,3.0
mexico,15091,2019,teoloyucan,extorsion,agosto,2.0
mexico,15091,2019,teoloyucan,homicidio,agosto,9.0
mexico,15092,2015,teotihuacan,extorsion,agosto,1.0
mexico,15092,2015,teotihuacan,homicidio,agosto,0.0
mexico,15092,2016,teotihuacan,extorsion,agosto,2.0
mexico,15092,2016,teotihuacan,homicidio,agosto,0.0
mexico,15092,2017,teotihuacan,extorsion,agosto,0.0
mexico,15092,2017,teotihuacan,homicidio,agosto,0.0
mexico,15092,2018,teotihuacan,extorsion,agosto,1.0
mexico,15092,2018,teotihuacan,homicidio,agosto,3.0
mexico,15092,2019,teotihuacan,extorsion,agosto,2.0
mexico,15092,2019,teotihuacan,homicidio,agosto,1.0
mexico,15093,2015,tepetlaoxtoc,extorsion,agosto,0.0
mexico,15093,2015,tepetlaoxtoc,homicidio,agosto,0.0
mexico,15093,2016,tepetlaoxtoc,extorsion,agosto,0.0
mexico,15093,2016,tepetlaoxtoc,homicidio,agosto,0.0
mexico,15093,2017,tepetlaoxtoc,extorsion,agosto,0.0
mexico,15093,2017,tepetlaoxtoc,homicidio,agosto,2.0
mexico,15093,2018,tepetlaoxtoc,extorsion,agosto,0.0
mexico,15093,2018,tepetlaoxtoc,homicidio,agosto,0.0
mexico,15093,2019,tepetlaoxtoc,extorsion,agosto,1.0
mexico,15093,2019,tepetlaoxtoc,homicidio,agosto,1.0
mexico,15094,2015,tepetlixpa,extorsion,agosto,0.0
mexico,15094,2015,tepetlixpa,homicidio,agosto,0.0
mexico,15094,2016,tepetlixpa,extorsion,agosto,0.0
mexico,15094,2016,tepetlixpa,homicidio,agosto,0.0
mexico,15094,2017,tepetlixpa,extorsion,agosto,0.0
mexico,15094,2017,tepetlixpa,homicidio,agosto,0.0
mexico,15094,2018,tepetlixpa,extorsion,agosto,0.0
mexico,15094,2018,tepetlixpa,homicidio,agosto,1.0
mexico,15094,2019,tepetlixpa,extorsion,agosto,0.0
mexico,15094,2019,tepetlixpa,homicidio,agosto,0.0
mexico,15095,2015,tepotzotlan,extorsion,agosto,1.0
mexico,15095,2015,tepotzotlan,homicidio,agosto,2.0
mexico,15095,2016,tepotzotlan,extorsion,agosto,0.0
mexico,15095,2016,tepotzotlan,homicidio,agosto,0.0
mexico,15095,2017,tepotzotlan,extorsion,agosto,1.0
mexico,15095,2017,tepotzotlan,homicidio,agosto,0.0
mexico,15095,2018,tepotzotlan,extorsion,agosto,1.0
mexico,15095,2018,tepotzotlan,homicidio,agosto,1.0
mexico,15095,2019,tepotzotlan,extorsion,agosto,1.0
mexico,15095,2019,tepotzotlan,homicidio,agosto,1.0
mexico,15096,2015,tequixquiac,extorsion,agosto,0.0
mexico,15096,2015,tequixquiac,homicidio,agosto,0.0
mexico,15096,2016,tequixquiac,extorsion,agosto,0.0
mexico,15096,2016,tequixquiac,homicidio,agosto,0.0
mexico,15096,2017,tequixquiac,extorsion,agosto,0.0
mexico,15096,2017,tequixquiac,homicidio,agosto,0.0
mexico,15096,2018,tequixquiac,extorsion,agosto,0.0
mexico,15096,2018,tequixquiac,homicidio,agosto,0.0
mexico,15096,2019,tequixquiac,extorsion,agosto,0.0
mexico,15096,2019,tequixquiac,homicidio,agosto,0.0
mexico,15097,2015,texcaltitlan,extorsion,agosto,0.0
mexico,15097,2015,texcaltitlan,homicidio,agosto,0.0
mexico,15097,2016,texcaltitlan,extorsion,agosto,0.0
mexico,15097,2016,texcaltitlan,homicidio,agosto,0.0
mexico,15097,2017,texcaltitlan,extorsion,agosto,0.0
mexico,15097,2017,texcaltitlan,homicidio,agosto,0.0
mexico,15097,2018,texcaltitlan,extorsion,agosto,0.0
mexico,15097,2018,texcaltitlan,homicidio,agosto,0.0
mexico,15097,2019,texcaltitlan,extorsion,agosto,0.0
mexico,15097,2019,texcaltitlan,homicidio,agosto,1.0
mexico,15098,2015,texcalyacac,extorsion,agosto,0.0
mexico,15098,2015,texcalyacac,homicidio,agosto,0.0
mexico,15098,2016,texcalyacac,extorsion,agosto,0.0
mexico,15098,2016,texcalyacac,homicidio,agosto,0.0
mexico,15098,2017,texcalyacac,extorsion,agosto,0.0
mexico,15098,2017,texcalyacac,homicidio,agosto,0.0
mexico,15098,2018,texcalyacac,extorsion,agosto,0.0
mexico,15098,2018,texcalyacac,homicidio,agosto,0.0
mexico,15098,2019,texcalyacac,extorsion,agosto,1.0
mexico,15098,2019,texcalyacac,homicidio,agosto,0.0
mexico,15099,2015,texcoco,extorsion,agosto,0.0
mexico,15099,2015,texcoco,homicidio,agosto,1.0
mexico,15099,2016,texcoco,extorsion,agosto,2.0
mexico,15099,2016,texcoco,homicidio,agosto,3.0
mexico,15099,2017,texcoco,extorsion,agosto,3.0
mexico,15099,2017,texcoco,homicidio,agosto,2.0
mexico,15099,2018,texcoco,extorsion,agosto,5.0
mexico,15099,2018,texcoco,homicidio,agosto,4.0
mexico,15099,2019,texcoco,extorsion,agosto,8.0
mexico,15099,2019,texcoco,homicidio,agosto,4.0
mexico,15100,2015,tezoyuca,extorsion,agosto,0.0
mexico,15100,2015,tezoyuca,homicidio,agosto,1.0
mexico,15100,2016,tezoyuca,extorsion,agosto,0.0
mexico,15100,2016,tezoyuca,homicidio,agosto,0.0
mexico,15100,2017,tezoyuca,extorsion,agosto,0.0
mexico,15100,2017,tezoyuca,homicidio,agosto,1.0
mexico,15100,2018,tezoyuca,extorsion,agosto,0.0
mexico,15100,2018,tezoyuca,homicidio,agosto,1.0
mexico,15100,2019,tezoyuca,extorsion,agosto,0.0
mexico,15100,2019,tezoyuca,homicidio,agosto,1.0
mexico,15101,2015,tianguistenco,extorsion,agosto,0.0
mexico,15101,2015,tianguistenco,homicidio,agosto,1.0
mexico,15101,2016,tianguistenco,extorsion,agosto,0.0
mexico,15101,2016,tianguistenco,homicidio,agosto,0.0
mexico,15101,2017,tianguistenco,extorsion,agosto,0.0
mexico,15101,2017,tianguistenco,homicidio,agosto,0.0
mexico,15101,2018,tianguistenco,extorsion,agosto,1.0
mexico,15101,2018,tianguistenco,homicidio,agosto,0.0
mexico,15101,2019,tianguistenco,extorsion,agosto,0.0
mexico,15101,2019,tianguistenco,homicidio,agosto,1.0
mexico,15102,2015,timilpan,extorsion,agosto,0.0
mexico,15102,2015,timilpan,homicidio,agosto,0.0
mexico,15102,2016,timilpan,extorsion,agosto,0.0
mexico,15102,2016,timilpan,homicidio,agosto,0.0
mexico,15102,2017,timilpan,extorsion,agosto,0.0
mexico,15102,2017,timilpan,homicidio,agosto,0.0
mexico,15102,2018,timilpan,extorsion,agosto,0.0
mexico,15102,2018,timilpan,homicidio,agosto,0.0
mexico,15102,2019,timilpan,extorsion,agosto,0.0
mexico,15102,2019,timilpan,homicidio,agosto,0.0
mexico,15103,2015,tlalmanalco,extorsion,agosto,0.0
mexico,15103,2015,tlalmanalco,homicidio,agosto,0.0
mexico,15103,2016,tlalmanalco,extorsion,agosto,1.0
mexico,15103,2016,tlalmanalco,homicidio,agosto,0.0
mexico,15103,2017,tlalmanalco,extorsion,agosto,0.0
mexico,15103,2017,tlalmanalco,homicidio,agosto,1.0
mexico,15103,2018,tlalmanalco,extorsion,agosto,1.0
mexico,15103,2018,tlalmanalco,homicidio,agosto,1.0
mexico,15103,2019,tlalmanalco,extorsion,agosto,1.0
mexico,15103,2019,tlalmanalco,homicidio,agosto,1.0
mexico,15104,2015,tlalnepantla de baz,extorsion,agosto,7.0
mexico,15104,2015,tlalnepantla de baz,homicidio,agosto,11.0
mexico,15104,2016,tlalnepantla de baz,extorsion,agosto,3.0
mexico,15104,2016,tlalnepantla de baz,homicidio,agosto,24.0
mexico,15104,2017,tlalnepantla de baz,extorsion,agosto,4.0
mexico,15104,2017,tlalnepantla de baz,homicidio,agosto,15.0
mexico,15104,2018,tlalnepantla de baz,extorsion,agosto,5.0
mexico,15104,2018,tlalnepantla de baz,homicidio,agosto,8.0
mexico,15104,2019,tlalnepantla de baz,extorsion,agosto,9.0
mexico,15104,2019,tlalnepantla de baz,homicidio,agosto,16.0
mexico,15105,2015,tlatlaya,extorsion,agosto,0.0
mexico,15105,2015,tlatlaya,homicidio,agosto,0.0
mexico,15105,2016,tlatlaya,extorsion,agosto,0.0
mexico,15105,2016,tlatlaya,homicidio,agosto,0.0
mexico,15105,2017,tlatlaya,extorsion,agosto,0.0
mexico,15105,2017,tlatlaya,homicidio,agosto,0.0
mexico,15105,2018,tlatlaya,extorsion,agosto,0.0
mexico,15105,2018,tlatlaya,homicidio,agosto,0.0
mexico,15105,2019,tlatlaya,extorsion,agosto,0.0
mexico,15105,2019,tlatlaya,homicidio,agosto,0.0
mexico,15106,2015,toluca,extorsion,agosto,4.0
mexico,15106,2015,toluca,homicidio,agosto,3.0
mexico,15106,2016,toluca,extorsion,agosto,11.0
mexico,15106,2016,toluca,homicidio,agosto,4.0
mexico,15106,2017,toluca,extorsion,agosto,7.0
mexico,15106,2017,toluca,homicidio,agosto,2.0
mexico,15106,2018,toluca,extorsion,agosto,13.0
mexico,15106,2018,toluca,homicidio,agosto,8.0
mexico,15106,2019,toluca,extorsion,agosto,25.0
mexico,15106,2019,toluca,homicidio,agosto,3.0
mexico,15107,2015,tonatico,extorsion,agosto,0.0
mexico,15107,2015,tonatico,homicidio,agosto,0.0
mexico,15107,2016,tonatico,extorsion,agosto,0.0
mexico,15107,2016,tonatico,homicidio,agosto,0.0
mexico,15107,2017,tonatico,extorsion,agosto,0.0
mexico,15107,2017,tonatico,homicidio,agosto,0.0
mexico,15107,2018,tonatico,extorsion,agosto,0.0
mexico,15107,2018,tonatico,homicidio,agosto,0.0
mexico,15107,2019,tonatico,extorsion,agosto,0.0
mexico,15107,2019,tonatico,homicidio,agosto,1.0
mexico,15108,2015,tultepec,extorsion,agosto,1.0
mexico,15108,2015,tultepec,homicidio,agosto,0.0
mexico,15108,2016,tultepec,extorsion,agosto,2.0
mexico,15108,2016,tultepec,homicidio,agosto,4.0
mexico,15108,2017,tultepec,extorsion,agosto,2.0
mexico,15108,2017,tultepec,homicidio,agosto,0.0
mexico,15108,2018,tultepec,extorsion,agosto,3.0
mexico,15108,2018,tultepec,homicidio,agosto,2.0
mexico,15108,2019,tultepec,extorsion,agosto,0.0
mexico,15108,2019,tultepec,homicidio,agosto,0.0
mexico,15109,2015,tultitlan,extorsion,agosto,3.0
mexico,15109,2015,tultitlan,homicidio,agosto,6.0
mexico,15109,2016,tultitlan,extorsion,agosto,4.0
mexico,15109,2016,tultitlan,homicidio,agosto,5.0
mexico,15109,2017,tultitlan,extorsion,agosto,2.0
mexico,15109,2017,tultitlan,homicidio,agosto,8.0
mexico,15109,2018,tultitlan,extorsion,agosto,2.0
mexico,15109,2018,tultitlan,homicidio,agosto,5.0
mexico,15109,2019,tultitlan,extorsion,agosto,12.0
mexico,15109,2019,tultitlan,homicidio,agosto,11.0
mexico,15110,2015,valle de bravo,extorsion,agosto,7.0
mexico,15110,2015,valle de bravo,homicidio,agosto,1.0
mexico,15110,2016,valle de bravo,extorsion,agosto,0.0
