entidad,inegi,año,municipio,tipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
mexico,15108,2015,tultepec,homicidio,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0
mexico,15108,2016,tultepec,extorsion,2.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0
mexico,15108,2016,tultepec,homicidio,3.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0
mexico,15108,2017,tultepec,extorsion,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0
mexico,15108,2017,tultepec,homicidio,0.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0
mexico,15108,2018,tultepec,extorsion,1.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0
mexico,15108,2018,tultepec,homicidio,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0
mexico,15108,2019,tultepec,extorsion,2.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,5.0,2.0,3.0
mexico,15108,2019,tultepec,homicidio,2.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,2.0,3.0
mexico,15109,2015,tultitlan,extorsion,8.0,5.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0
mexico,15109,2015,tultitlan,homicidio,1.0,5.0,10.0,7.0,7.0,5.0,1.0,6.0,6.0,7.0,6.0,6.0
mexico,15109,2016,tultitlan,extorsion,4.0,2.0,3.0,1.0,7.0,3.0,2.0,4.0,5.0,5.0,4.0,7.0
mexico,15109,2016,tultitlan,homicidio,6.0,6.0,12.0,3.0,13.0,6.0,8.0,5.0,8.0,5.0,12.0,3.0
mexico,15109,2017,tultitlan,extorsion,3.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,5.0,2.0
mexico,15109,2017,tultitlan,homicidio,6.0,8.0,5.0,4.0,8.0,4.0,3.0,8.0,12.0,8.0,10.0,5.0
mexico,15109,2018,tultitlan,extorsion,0.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0
mexico,15109,2018,tultitlan,homicidio,5.0,8.0,7.0,12.0,5.0,7.0,6.0,5.0,9.0,11.0,15.0,10.0
mexico,15109,2019,tultitlan,extorsion,1.0,2.0,6.0,6.0,9.0,6.0,2.0,12.0,5.0,5.0,6.0,2.0
mexico,15109,2019,tultitlan,homicidio,7.0,6.0,6.0,5.0,7.0,3.0,7.0,11.0,12.0,6.0,13.0,12.0
mexico,15110,2015,valle de bravo,extorsion,2.0,4.0,2.0,2.0,5.0,1.0,1.0,7.0,1.0,3.0,4.0,3.0
mexico,15110,2015,valle de bravo,homicidio,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0
mexico,15110,2016,valle de bravo,extorsion,4.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,3.0
mexico,15110,2016,valle de bravo,homicidio,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15110,2017,valle de bravo,extorsion,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0
mexico,15110,2017,valle de bravo,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
mexico,15110,2018,valle de bravo,extorsion,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0
mexico,15110,2018,valle de bravo,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
mexico,15110,2019,valle de bravo,extorsion,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0
mexico,15110,2019,valle de bravo,homicidio,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
mexico,15111,2015,villa de allende,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15111,2015,villa de allende,homicidio,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15111,2016,villa de allende,extorsion,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
mexico,15111,2016,villa de allende,homicidio,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2017,villa de allende,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2017,villa de allende,homicidio,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mexico,15111,2018,villa de allende,extorsion,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2018,villa de allende,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15111,2019,villa de allende,extorsion,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2019,villa de allende,homicidio,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15112,2015,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2015,villa del carbon,homicidio,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
mexico,15112,2016,villa del carbon,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2016,villa del carbon,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15112,2017,villa del carbon,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15112,2017,villa del carbon,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2018,villa del carbon,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2018,villa del carbon,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2019,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2019,villa del carbon,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2015,villa guerrero,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
mexico,15113,2015,villa guerrero,homicidio,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
mexico,15113,2016,villa guerrero,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
mexico,15113,2016,villa guerrero,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
mexico,15113,2017,villa guerrero,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
mexico,15113,2017,villa guerrero,homicidio,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2018,villa guerrero,extorsion,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
mexico,15113,2018,villa guerrero,homicidio,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2019,villa guerrero,extorsion,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0
mexico,15113,2019,villa guerrero,homicidio,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0
mexico,15114,2015,villa victoria,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15114,2015,villa victoria,homicidio,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
mexico,15114,2016,villa victoria,extorsion,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15114,2016,villa victoria,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
mexico,15114,2017,villa victoria,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15114,2017,villa victoria,homicidio,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
mexico,15114,2018,villa victoria,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15114,2018,villa victoria,homicidio,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0
mexico,15114,2019,villa victoria,extorsion,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
mexico,15114,2019,villa victoria,homicidio,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
mexico,15115,2015,xonacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2015,xonacatlan,homicidio,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
mexico,15115,2016,xonacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mexico,15115,2016,xonacatlan,homicidio,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2017,xonacatlan,extorsion,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15115,2017,xonacatlan,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15115,2018,xonacatlan,extorsion,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2018,xonacatlan,homicidio,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mexico,15115,2019,xonacatlan,extorsion,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15115,2019,xonacatlan,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
mexico,15116,2015,zacazonapan,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2015,zacazonapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2016,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15116,2016,zacazonapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2017,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2017,zacazonapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2018,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2018,zacazonapan,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2019,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2019,zacazonapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2015,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15117,2015,zacualpan,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
mexico,15117,2016,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mexico,15117,2016,zacualpan,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15117,2017,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2017,zacualpan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2018,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2018,zacualpan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15117,2019,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15117,2019,zacualpan,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15118,2015,zinacantepec,extorsion,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15118,2015,zinacantepec,homicidio,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
mexico,15118,2016,zinacantepec,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0
mexico,15118,2016,zinacantepec,homicidio,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
mexico,15118,2017,zinacantepec,extorsion,2.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
mexico,15118,2017,zinacantepec,homicidio,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
mexico,15118,2018,zinacantepec,extorsion,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0
mexico,15118,2018,zinacantepec,homicidio,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0
mexico,15118,2019,zinacantepec,extorsion,3.0,4.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0
mexico,15118,2019,zinacantepec,homicidio,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0
mexico,15119,2015,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2015,zumpahuacan,homicidio,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2016,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15119,2016,zumpahuacan,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2017,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2017,zumpahuacan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15119,2018,zumpahuacan,extorsion,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15119,2018,zumpahuacan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15119,2019,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2019,zumpahuacan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15120,2015,zumpango,extorsion,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,2.0,3.0
mexico,15120,2015,zumpango,homicidio,2.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,7.0,1.0,4.0,3.0
mexico,15120,2016,zumpango,extorsion,2.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,2.0
mexico,15120,2016,zumpango,homicidio,4.0,3.0,1.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,1.0,3.0
mexico,15120,2017,zumpango,extorsion,2.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,1.0
mexico,15120,2017,zumpango,homicidio,4.0,3.0,3.0,2.0,3.0,7.0,1.0,5.0,5.0,3.0,4.0,6.0
mexico,15120,2018,zumpango,extorsion,3.0,2.0,5.0,5.0,4.0,0.0,8.0,2.0,3.0,3.0,6.0,4.0
mexico,15120,2018,zumpango,homicidio,3.0,8.0,4.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,9.0,5.0
mexico,15120,2019,zumpango,extorsion,2.0,6.0,9.0,2.0,12.0,3.0,8.0,8.0,4.0,8.0,4.0,3.0
mexico,15120,2019,zumpango,homicidio,12.0,6.0,8.0,6.0,8.0,8.0,8.0,2.0,2.0,5.0,7.0,13.0
mexico,15121,2015,cuautitlan izcalli,extorsion,4.0,7.0,4.0,6.0,5.0,3.0,8.0,3.0,5.0,5.0,5.0,4.0
mexico,15121,2015,cuautitlan izcalli,homicidio,2.0,6.0,5.0,3.0,7.0,6.0,6.0,7.0,3.0,3.0,5.0,4.0
mexico,15121,2016,cuautitlan izcalli,extorsion,0.0,3.0,4.0,8.0,5.0,3.0,4.0,9.0,6.0,10.0,3.0,1.0
mexico,15121,2016,cuautitlan izcalli,homicidio,1.0,1.0,6.0,7.0,3.0,5.0,4.0,9.0,3.0,2.0,4.0,6.0
mexico,15121,2017,cuautitlan izcalli,extorsion,1.0,3.0,4.0,2.0,4.0,0.0,6.0,6.0,7.0,4.0,8.0,4.0
mexico,15121,2017,cuautitlan izcalli,homicidio,5.0,3.0,5.0,2.0,8.0,3.0,2.0,3.0,8.0,9.0,5.0,4.0
mexico,15121,2018,cuautitlan izcalli,extorsion,1.0,7.0,5.0,6.0,2.0,4.0,2.0,4.0,3.0,9.0,6.0,5.0
mexico,15121,2018,cuautitlan izcalli,homicidio,4.0,4.0,8.0,7.0,4.0,2.0,5.0,4.0,2.0,5.0,6.0,8.0
mexico,15121,2019,cuautitlan izcalli,extorsion,5.0,9.0,8.0,12.0,9.0,10.0,22.0,15.0,7.0,14.0,13.0,7.0
mexico,15121,2019,cuautitlan izcalli,homicidio,2.0,5.0,7.0,10.0,7.0,5.0,4.0,5.0,3.0,3.0,9.0,13.0
mexico,15122,2015,valle de chalco solidaridad,extorsion,2.0,4.0,1.0,3.0,5.0,3.0,6.0,5.0,2.0,1.0,3.0,4.0
mexico,15122,2015,valle de chalco solidaridad,homicidio,5.0,7.0,6.0,7.0,4.0,5.0,8.0,3.0,9.0,6.0,4.0,4.0
mexico,15122,2016,valle de chalco solidaridad,extorsion,3.0,4.0,9.0,4.0,4.0,1.0,0.0,3.0,2.0,7.0,1.0,2.0
mexico,15122,2016,valle de chalco solidaridad,homicidio,5.0,6.0,5.0,6.0,8.0,6.0,5.0,5.0,4.0,6.0,3.0,8.0
mexico,15122,2017,valle de chalco solidaridad,extorsion,2.0,1.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,4.0,1.0
mexico,15122,2017,valle de chalco solidaridad,homicidio,7.0,3.0,3.0,2.0,4.0,6.0,3.0,3.0,10.0,4.0,3.0,4.0
mexico,15122,2018,valle de chalco solidaridad,extorsion,0.0,3.0,2.0,2.0,0.0,7.0,1.0,3.0,4.0,2.0,3.0,2.0
mexico,15122,2018,valle de chalco solidaridad,homicidio,1.0,3.0,3.0,2.0,3.0,6.0,5.0,7.0,5.0,5.0,9.0,6.0
mexico,15122,2019,valle de chalco solidaridad,extorsion,3.0,5.0,7.0,8.0,6.0,7.0,2.0,2.0,4.0,5.0,3.0,4.0
mexico,15122,2019,valle de chalco solidaridad,homicidio,5.0,3.0,7.0,6.0,6.0,4.0,6.0,7.0,3.0,3.0,6.0,8.0
mexico,15123,2015,luvianos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2015,luvianos,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15123,2016,luvianos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2016,luvianos,homicidio,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2017,luvianos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2017,luvianos,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15123,2018,luvianos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15123,2018,luvianos,homicidio,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2019,luvianos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15123,2019,luvianos,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15124,2015,san jose del rincon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2015,san jose del rincon,homicidio,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2016,san jose del rincon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2016,san jose del rincon,homicidio,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2017,san jose del rincon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2017,san jose del rincon,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15124,2018,san jose del rincon,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15124,2018,san jose del rincon,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
mexico,15124,2019,san jose del rincon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15124,2019,san jose del rincon,homicidio,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15125,2015,tonanitla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15125,2015,tonanitla,homicidio,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mexico,15125,2016,tonanitla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15125,2016,tonanitla,homicidio,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
mexico,15125,2017,tonanitla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15125,2017,tonanitla,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15125,2018,tonanitla,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15125,2018,tonanitla,homicidio,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15125,2019,tonanitla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15125,2019,tonanitla,homicidio,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
morelos,17001,2015,amacuzac,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17001,2015,amacuzac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
morelos,17001,2016,amacuzac,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17001,2016,amacuzac,homicidio,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0
morelos,17001,2017,amacuzac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17001,2017,amacuzac,homicidio,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
morelos,17001,2018,amacuzac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17001,2018,amacuzac,homicidio,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0
morelos,17001,2019,amacuzac,extorsion,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
morelos,17001,2019,amacuzac,homicidio,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0
morelos,17002,2015,atlatlahucan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17002,2015,atlatlahucan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
morelos,17002,2016,atlatlahucan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17002,2016,atlatlahucan,homicidio,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
morelos,17002,2017,atlatlahucan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17002,2017,atlatlahucan,homicidio,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
morelos,17002,2018,atlatlahucan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17002,2018,atlatlahucan,homicidio,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
morelos,17002,2019,atlatlahucan,extorsion,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
morelos,17002,2019,atlatlahucan,homicidio,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0
