				
2011			
Jalisco			
Jala	56.50	518.10	6,687.33
Ruíz	6.00	31.38	316.94
San Blas	800.00	10,072.72	71,058.95
San Pedro Lagunillas	213.00	426.00	5,112.00
Santa María del Oro	56.00	440.65	5,776.29
Tepic	2,037.22	19,650.18	251,798.20
Xalisco	1,863.80	17,850.01	232,150.36
2018			
Jalisco			
Acatic	105.40	1,435.27	29,159.39
Acatlán de Juárez	29.00	426.30	6,301.91
Ahualulco de Mercado	65.00	702.25	10,532.13
Amacueca	186.00	2,090.64	37,303.35
Ameca	110.00	1,518.00	32,106.02
Arandas	166.00	2,054.40	40,000.69
Atengo	120.00	1,310.04	19,187.88
Atenguillo	20.00	235.06	4,922.13
Atotonilco El Alto	255.00	4,559.40	81,658.31
Atoyac	322.98	3,726.91	65,035.36
Autlán de Navarro	74.00	651.20	12,033.52
Ayotlán	101.00	1,577.62	26,500.43
Ayutla	26.00	270.00	5,437.80
Cabo Corrientes	13.00	103.54	2,146.05
Chiquilistlán	166.30	1,829.30	31,317.01
Cocula	65.00	770.20	15,513.18
Concepción de Buenos Aires	1,289.08	12,563.67	245,992.90
Cuautitlán de García Barragán	107.00	868.84	19,548.88
Degollado	78.00	1,404.00	22,371.69
El Arenal	55.00	520.00	10,523.82
El Limón	1.50	4.80	104.64
Etzatlán	23.00	247.80	3,719.46
Guachinango	3.00	29.40	609.82
Gómez Farías	1,461.33	13,569.95	172,528.59
Ixtlahuacán de Los Membrillos	18.00	257.40	4,684.56
Ixtlahuacán del Río	41.00	524.80	9,929.16
Jesús María	90.00	1,140.00	22,140.49
Jocotepec	30.00	465.00	7,538.75
La Barca	35.00	432.25	9,355.99
La Manzanilla de la Paz	228.55	2,248.39	42,064.37
Magdalena	9.00	100.35	2,172.16
Mascota	103.45	1,365.95	29,344.69
Mazamitla	285.78	2,413.44	45,772.53
Mixtlán	14.00	169.40	3,606.51
Ocotlán	1.00	14.65	247.41
Pihuamo	45.00	552.50	9,465.44
Puerto Vallarta	15.00	121.49	2,498.95
Quitupan	443.55	4,181.33	79,553.46
San Cristóbal de La Barranca	4.00	48.80	689.71
San Gabriel	2,081.89	18,528.82	232,409.21
San Juanito de Escobedo	19.00	205.10	3,042.25
San Marcos	12.00	125.60	1,856.96
San Martín Hidalgo	36.00	420.00	8,393.78
San Pedro Tlaquepaque	8.00	132.00	3,126.17
San Sebastián del Oeste	11.00	114.30	2,495.93
Santa María de Los Ángeles	7.00	66.50	914.65
Sayula	907.50	8,621.25	117,144.68
Tala	50.50	460.00	9,221.39
Talpa de Allende	22.00	233.31	5,075.65
Tamazula de Gordiano	554.00	7,960.98	126,056.94
Tapalpa	682.00	7,556.56	130,758.64
Tecalitlán	186.00	2,455.00	43,232.89
Techaluta de Montenegro	75.10	699.67	11,914.64
Tecolotlán	60.00	745.31	9,571.44
Tenamaxtlán	7.40	58.83	1,028.64
Teocuitatlán de Corona	50.55	541.54	9,808.64
Tepatitlán de Morelos	170.00	2,240.20	46,607.72
Tequila	21.00	246.15	5,444.08
Teuchitlán	2.00	17.80	358.16
Tizapán El Alto	20.00	260.00	4,363.81
Tlajomulco de Zúñiga	25.50	358.50	5,242.87
Tolimán	102.50	1,040.56	14,433.50
Tonila	696.00	9,396.00	129,398.96
Tototlán	25.00	383.00	6,886.10
Tuxcueca	44.00	682.00	10,998.83
Tuxpan	1,027.00	13,597.48	181,262.43
Valle de Juárez	51.00	588.10	10,943.75
Villa Corona	32.82	452.92	10,577.51
Villa Purificación	110.00	717.20	16,140.01
Yahualica de González Gallo	28.00	375.49	4,828.24
Zacoalco de Torres	34.30	348.12	6,148.52
Zapopan	25.00	390.25	5,495.37
Zapotiltic	971.85	13,732.24	192,445.81
Zapotitlán de Vadillo	275.00	3,016.78	39,930.43
Zapotlanejo	23.00	299.00	5,628.21
Zapotlán el Grande	4,001.90	38,233.47	495,431.24
México			
Almoloya de Alquisiras	517.00	5,194.20	80,049.94
Amanalco	26.00	336.00	4,295.42
Amatepec	141.86	638.50	11,403.46
Atlautla	139.00	1,510.28	34,005.91
Coatepec Harinas	1,686.00	22,000.80	339,202.93
Donato Guerra	1,180.00	14,572.96	333,727.25
Ecatzingo	34.00	322.96	6,821.83
Ixtapan de La Sal	36.00	355.60	5,487.68
Ixtapan del Oro	140.00	1,490.00	26,048.90
Joquicingo	140.00	1,981.00	22,430.05
Luvianos	113.50	947.00	18,940.00
Malinalco	185.00	1,879.00	28,047.72
Ocuilan	175.00	1,835.00	28,254.44
Otzoloapan	6.00	68.00	907.89
Ozumba	48.00	483.64	11,217.69
San Simón de Guerrero	327.00	2,543.55	45,173.57
Santo Tomás	8.00	85.00	854.22
Sultepec	180.00	1,674.00	26,109.80
Tejupilco	54.75	448.95	8,081.10
Temascaltepec	1,526.00	12,955.76	243,226.53
Tenancingo	837.00	9,746.36	149,817.41
Tenango del Valle	16.00	205.60	2,470.31
Tepetlixpa	36.00	400.80	9,344.44
Texcaltitlán	22.00	222.20	3,253.11
Valle de Bravo	666.00	7,299.10	144,534.04
Villa Guerrero	168.00	2,100.00	41,449.61
Villa de Allende	458.00	6,125.25	93,512.70
Zacazonapan	3.00	28.10	549.28
Zacualpan	10.00	92.20	1,459.53
Zumpahuacán	20.00	264.00	4,010.82
Michoacán			
Acuitzio	1,687.00	17,052.80	336,255.66
Aguililla	45.00	552.50	7,244.39
Apatzingán	592.00	6,109.44	101,493.87
Aquila	5.00	10.50	166.59
Ario	14,233.00	173,511.39	3,576,653.60
Charapan	1,400.00	12,698.00	236,987.60
Charo	93.00	773.10	14,348.52
Chilchota	605.00	5,456.87	110,538.02
Chinicuila	120.00	276.00	4,329.53
Coalcomán de Vázquez Pallares	523.00	6,668.25	97,123.46
Copándaro	2.00	18.00	311.80
Cotija	2,481.00	26,495.00	554,941.11
Erongarícuaro	570.00	7,962.90	167,984.70
Hidalgo	45.00	377.44	4,777.26
Huiramba	147.00	1,607.00	33,058.37
Indaparapeo	3.00	30.60	575.65
Irimbo	167.00	1,289.10	17,632.72
Jiménez	80.00	1,050.00	20,807.49
Jiquilpan	65.00	720.00	10,750.00
Jungapeo	23.50	204.45	2,818.76
Juárez	40.00	427.16	5,496.18
Lagunillas	11.00	119.00	2,345.93
Los Reyes	5,848.00	66,696.40	1,401,069.62
Madero	1,310.00	12,474.00	237,587.77
Maravatío	9.00	63.51	913.95
Morelia	1,074.00	12,973.60	253,905.08
Nocupétaro	4.00	36.40	663.79
Nuevo Parangaricutiro	7,320.00	78,695.00	1,585,265.74
Nuevo Urecho	190.00	1,998.80	31,964.27
Ocampo	83.00	652.78	8,521.50
Pajacuarán	5.39	61.21	1,146.22
Peribán	12,343.00	142,975.48	3,090,518.02
Purépero	511.74	4,354.91	88,315.52
Pátzcuaro	328.00	3,444.00	70,788.91
Queréndaro	18.00	180.00	3,534.94
Quiroga	140.00	1,470.00	29,111.37
Sahuayo	10.00	98.00	1,435.70
Salvador Escalante	15,245.00	182,929.36	3,907,020.96
Susupuato	200.00	2,040.00	26,145.37
Tacámbaro	16,455.00	180,463.00	3,367,481.22
Tancítaro	23,400.00	237,435.00	4,960,280.89
Tangamandapio	2,307.00	26,029.09	551,669.69
Tangancícuaro	1,802.88	18,333.24	378,489.51
Taretan	1,448.00	14,355.50	317,623.90
Tarímbaro	20.00	152.00	2,897.97
Tepalcatepec	0.00	0.00	0.00
Tingambato	4,600.00	43,875.00	941,391.72
Tingüindín	5,160.00	60,264.93	1,250,343.29
Tlazazalca	177.00	1,586.27	33,254.63
Tocumbo	991.00	11,177.80	233,176.45
Turicato	5,315.00	55,046.50	1,055,318.21
Tuxpan	337.00	2,883.30	41,848.71
Tuzantla	20.00	282.00	5,337.30
Tzintzuntzan	27.00	264.00	5,177.09
Tzitzio	44.00	225.02	5,046.75
Uruapan	15,800.00	176,542.00	3,850,029.06
Zacapu	570.00	7,102.20	141,035.27
Zinapécuaro	68.00	365.63	6,851.84
Ziracuaretiro	4,950.00	50,700.00	1,037,972.78
Zitácuaro	1,325.00	13,174.01	174,504.15
Álvaro Obregón	6.00	45.60	895.60
Morelos			
Cuernavaca	165.00	1,468.50	13,804.96
Huitzilac	19.50	187.20	2,255.16
Ocuituco	1,971.00	15,893.90	203,007.99
Tepoztlán	80.00	756.00	9,294.12
Tetela del Volcán	1,852.00	14,611.71	184,494.79
Tlalnepantla	384.00	3,724.80	45,336.58
Tlayacapan	75.00	667.50	8,548.75
Totolapan	158.00	1,580.00	19,671.74
Yautepec	11.20	104.68	1,278.16
Yecapixtla	506.00	3,885.82	43,198.56
Zacualpan	98.00	763.96	8,901.95
Nayarit			
Ahuacatlán	9.00	73.80	827.46
Amatlán de Cañas	6.00	50.70	515.00
Bahía de Banderas	2.00	18.00	90.00
Compostela	12.50	77.40	634.69
Ixtlán del Río	13.00	117.65	1,328.79
Jala	59.00	576.75	7,622.89
Ruíz	6.00	31.74	382.75
San Blas	800.00	7,500.08	95,560.54
San Pedro Lagunillas	213.00	1,395.15	11,440.23
Santa María del Oro	56.00	509.60	6,317.81
Tepic	2,378.50	21,934.92	318,193.97
Xalisco	2,763.41	25,277.25	364,335.76
2019			
Jalisco			
Acatic	105.40	1,564.80	27,821.21
Acatlán de Juárez	29.00	428.71	10,127.60
Ahualulco de Mercado	65.00	730.60	16,167.03
Amacueca	186.00	2,811.50	69,600.45
Ameca	112.00	1,478.40	35,303.13
Arandas	166.00	2,354.00	40,480.56
Atenguillo	80.00	953.60	21,363.38
Atotonilco El Alto	255.00	4,539.00	114,986.35
Atoyac	322.98	4,865.70	117,296.60
Autlán de Navarro	74.00	547.32	10,885.87
Ayotlán	118.00	1,864.40	51,598.30
Ayutla	26.00	257.87	4,956.22
Cabo Corrientes	13.00	97.25	2,056.88
Chapala	0.00	0.00	0.00
Chiquilistlán	62.00	776.92	14,632.47
Cocula	65.00	768.30	16,712.04
Concepción de Buenos Aires	1,546.78	13,524.31	325,776.29
Cuautitlán de García Barragán	135.00	1,081.00	22,196.78
Degollado	78.00	1,490.00	42,203.42
El Arenal	55.00	557.15	11,913.29
El Limón	1.50	5.25	81.47
Etzatlán	23.00	271.86	6,123.26
Guachinango	3.00	30.36	669.43
Gómez Farías	1,461.33	15,405.50	284,245.02
Ixtlahuacán de Los Membrillos	18.00	266.40	6,913.96
Ixtlahuacán del Río	46.00	527.44	15,260.63
Jesús María	90.00	992.00	16,061.17
Jocotepec	30.00	450.00	11,691.00
La Barca	37.00	481.00	9,606.16
La Manzanilla de la Paz	248.55	2,746.56	55,418.54
Magdalena	10.00	115.70	2,691.39
Mascota	115.45	1,372.70	31,578.54
Mazamitla	583.00	7,866.10	188,505.05
Mixtlán	34.00	423.64	9,755.22
Ocotlán	1.00	14.45	275.74
Pihuamo	48.00	415.68	8,177.54
Puerto Vallarta	15.00	108.00	2,310.46
Quitupan	520.79	6,885.00	180,631.56
San Cristóbal de La Barranca	4.00	49.04	1,126.45
San Gabriel	2,081.89	20,589.89	377,848.57
San Juanito de Escobedo	19.00	220.78	4,693.89
San Marcos	12.00	125.64	2,675.74
San Martín Hidalgo	36.00	419.40	9,456.75
San Pedro Tlaquepaque	8.00	132.66	4,006.77
San Sebastián del Oeste	30.00	311.40	6,962.20
Santa María de Los Ángeles	9.00	85.70	1,290.09
Sayula	907.50	10,880.93	187,386.48
Tala	50.50	503.49	11,134.06
Talpa de Allende	22.00	242.66	5,203.24
Tamazula de Gordiano	554.00	8,211.90	206,980.86
Tapalpa	682.00	8,871.75	173,813.37
Tecalitlán	189.00	1,768.90	35,394.97
Techaluta de Montenegro	75.10	1,080.79	25,667.10
Tecolotlán	60.00	756.78	14,614.94
Tenamaxtlán	7.40	58.90	1,068.33
Teocuitatlán de Corona	50.55	711.65	17,582.98
Tepatitlán de Morelos	323.50	4,498.25	85,772.95
Tequila	21.00	251.58	5,936.96
Teuchitlán	2.00	19.76	437.17
Tizapán El Alto	20.00	280.00	6,044.40
Tlajomulco de Zúñiga	26.50	360.25	8,654.46
Tolimán	114.38	1,233.57	22,541.79
Tonila	796.00	10,634.48	191,098.19
Tototlán	30.00	535.50	14,069.41
Tuxcueca	44.00	682.00	17,635.98
Tuxpan	1,030.00	13,802.00	252,915.03
Valle de Juárez	58.60	731.28	15,649.77
Villa Corona	33.00	455.17	13,759.07
Villa Purificación	110.00	718.00	14,862.54
Yahualica de González Gallo	28.00	385.15	7,673.42
Zacoalco de Torres	34.30	516.40	12,848.54
Zapopan	25.00	438.43	10,393.76
Zapotiltic	983.00	13,634.21	250,517.84
Zapotitlán de Vadillo	275.00	3,115.75	56,937.28
Zapotlanejo	23.00	263.81	7,993.73
Zapotlán el Grande	4,001.90	44,966.36	843,655.19
México			
Almoloya de Alquisiras	522.00	6,876.60	129,727.67
Amanalco	31.00	416.95	9,809.08
Amatepec	141.86	897.50	17,228.73
Atlautla	150.00	1,736.31	39,343.46
Coatepec Harinas	1,908.00	33,684.12	766,939.17
Donato Guerra	1,198.00	16,058.95	353,189.86
Ecatzingo	40.00	420.40	9,663.95
Ixtapan de La Sal	20.00	204.32	4,030.39
Ixtapan del Oro	159.00	2,058.25	47,698.27
Joquicingo	140.00	3,094.00	37,412.40
Juchitepec	4.00	43.60	1,105.87
Luvianos	113.50	959.08	22,416.15
Malinalco	330.00	4,200.30	78,821.21
Ocuilan	202.00	2,131.00	41,292.96
Otzoloapan	7.00	80.50	1,713.94
Ozumba	55.00	592.01	14,359.02
San Simón de Guerrero	327.00	2,765.20	54,937.44
Santo Tomás	9.00	99.00	2,077.17
Sultepec	180.00	1,746.00	33,839.99
Tejupilco	54.75	454.43	8,680.45
Temascaltepec	1,526.00	14,269.80	278,050.22
Tenancingo	836.00	11,866.88	217,882.71
Tenango del Valle	16.00	353.12	4,245.87
Tepetlixpa	31.00	414.31	9,995.60
Texcaltitlán	21.00	240.20	4,671.82
Valle de Bravo	98.00	965.30	21,116.21
Villa Guerrero	243.00	3,077.68	60,870.19
Villa de Allende	490.00	7,046.20	151,587.99
Zacazonapan	3.00	34.80	817.80
Zacualpan	10.00	93.00	1,779.32
Zumpahuacán	30.00	438.90	8,445.20
Michoacán			
Acuitzio	1,692.00	17,280.97	315,831.14
Aguililla	36.00	438.00	9,523.26
Apatzingán	592.00	6,109.44	109,986.54
Aquila	5.00	40.00	426.93
Ario	15,523.00	186,903.50	4,081,600.84
Charapan	1,600.00	15,200.00	331,730.42
Charo	108.00	917.14	16,810.91
Chilchota	605.00	5,612.00	153,042.81
Chinicuila	102.00	244.80	3,064.20
Coalcomán de Vázquez Pallares	478.00	5,500.00	125,601.96
Coeneo	25.00	250.00	4,983.66
Copándaro	2.00	17.20	311.85
Cotija	2,533.00	27,727.90	743,794.18
Erongarícuaro	612.00	8,139.60	161,808.57
Hidalgo	51.00	413.19	6,055.84
Huiramba	182.00	1,990.17	41,399.14
Indaparapeo	3.00	29.40	540.82
Irimbo	182.00	1,297.44	18,933.89
Jiménez	450.00	4,500.00	92,617.56
Jiquilpan	70.00	710.00	24,108.99
Jungapeo	23.50	204.97	2,976.67
Juárez	40.00	432.32	6,339.96
Lagunillas	18.00	195.30	4,231.27
Los Reyes	6,250.00	73,121.20	1,921,473.65
Madero	1,318.00	14,048.56	255,701.77
Maravatío	9.00	70.00	1,029.42
Morelia	1,108.00	11,946.00	216,988.25
Morelos	82.00	820.00	14,957.52
Nocupétaro	6.00	41.00	1,522.00
Nuevo Parangaricutiro	8,020.00	82,074.00	1,805,169.92
Nuevo Urecho	193.00	2,009.71	37,105.60
Ocampo	87.00	655.75	9,552.88
Pajacuarán	6.00	55.00	2,054.61
Peribán	11,597.00	137,424.90	3,546,513.37
Purépero	518.74	4,561.16	86,764.24
Pátzcuaro	608.00	6,444.80	141,458.72
Queréndaro	18.00	168.75	3,027.37
Quiroga	193.00	2,045.80	44,545.62
Sahuayo	10.00	96.00	3,198.22
Salvador Escalante	16,005.00	188,193.06	4,099,221.52
Susupuato	203.30	2,044.18	29,855.21
Tacámbaro	16,709.00	176,518.02	3,821,552.26
Tancítaro	23,650.00	226,710.00	4,878,354.24
Tangamandapio	2,337.00	26,156.10	728,460.37
Tangancícuaro	1,812.88	18,570.26	495,794.03
Tanhuato	2.00	24.00	643.49
Taretan	1,850.00	18,420.00	407,149.60
Tarímbaro	2.00	15.60	281.98
Tepalcatepec	0.00	0.00	0.00
Tingambato	4,600.00	43,975.00	954,782.90
Tingüindín	5,529.00	66,144.50	1,819,857.15
Tlazazalca	180.00	1,688.00	44,532.94
Tocumbo	1,001.00	11,455.40	300,384.25
Turicato	5,675.00	63,754.00	1,442,458.33
Tuxpan	357.00	2,861.24	41,838.48
Tuzantla	18.00	190.00	7,077.50
Tzintzuntzan	37.00	366.30	7,938.82
Tzitzio	44.00	312.40	5,562.08
Uruapan	16,200.00	166,692.00	3,763,909.57
Vista Hermosa	0.00	0.00	0.00
Yurécuaro	2.00	26.00	632.66
Zacapu	2,662.00	26,620.00	627,894.72
Zinapécuaro	99.00	775.50	14,005.07
Ziracuaretiro	4,950.00	51,469.00	1,096,429.69
Zitácuaro	1,325.00	12,509.26	181,466.41
Morelos			
Ayala	7.00	51.80	1,055.30
Cuernavaca	165.50	1,489.50	19,403.21
Huitzilac	19.50	173.55	2,913.06
Ocuituco	2,053.00	18,724.18	274,287.16
Tepalcingo	4.00	30.00	616.80
Tepoztlán	84.00	856.80	13,459.27
Tetela del Volcán	1,795.00	17,586.24	268,270.17
Tlalnepantla	445.00	4,272.00	63,201.68
Tlayacapan	75.00	675.00	11,556.29
Totolapan	456.00	4,564.56	71,138.94
Yautepec	13.00	132.27	3,026.06
Yecapixtla	513.00	4,023.00	52,404.12
Zacualpan	100.00	768.37	14,273.67
Nayarit			
Ahuacatlán	29.00	255.20	3,833.10
Amatlán de Cañas	7.00	59.20	849.28
Compostela	13.50	150.44	1,936.69
Ixtlán del Río	13.00	117.00	1,894.68
Jala	115.50	1,210.55	18,625.68
Ruíz	6.00	32.60	410.76
San Blas	800.00	8,539.68	91,085.70
San Pedro Lagunillas	223.00	2,284.00	29,534.36
Santa María del Oro	59.00	607.70	9,440.42
Tepic	2,605.50	25,809.42	354,614.91
Xalisco	2,908.41	27,992.77	383,730.33
2020			
Jalisco			
Acatic	108.40	1,450.00	27,388.37
Acatlán de Juárez	29.00	432.56	6,917.44
Ahualulco de Mercado	65.00	747.50	13,901.91
Amacueca	187.76	2,671.82	43,637.90
Ameca	112.00	1,517.60	25,385.49
Arandas	178.00	3,154.00	55,679.96
Atenguillo	105.00	1,256.85	21,225.23
Atotonilco El Alto	255.00	4,643.55	98,228.12
Atoyac	322.98	4,344.08	70,077.40
Autlán de Navarro	74.00	705.22	13,575.63
Ayotlán	178.00	2,812.04	58,502.24
Ayutla	26.30	264.67	5,005.93
Cabo Corrientes	13.00	97.63	2,027.40
Chapala	3.00	47.00	885.52
Chiquilistlán	62.00	689.44	11,307.65
Cocula	65.00	809.25	14,846.00
Concepción de Buenos Aires	1,546.78	14,138.19	245,408.42
Cuautitlán de García Barragán	135.00	1,145.70	24,398.20
Degollado	248.00	4,216.00	88,659.23
El Arenal	55.00	634.70	11,546.93
El Limón	1.50	5.52	97.37
Etzatlán	23.00	275.77	4,928.49
Guachinango	3.00	34.14	596.23
Gómez Farías	1,461.33	17,097.56	277,643.86
Ixtlahuacán de Los Membrillos	22.00	330.00	6,952.24
Ixtlahuacán del Río	46.00	570.79	9,645.24
Jesús María	103.00	1,115.45	19,664.39
Jocotepec	35.00	551.25	11,672.11
La Barca	37.00	491.99	10,931.57
La Manzanilla de la Paz	248.55	2,356.68	43,856.61
Magdalena	12.00	141.48	2,437.59
Mascota	122.45	1,479.20	26,819.15
Mazamitla	583.00	6,960.38	116,014.52
Mixtlán	36.00	453.60	7,644.61
Ocotlán	1.00	14.80	302.06
Pihuamo	48.00	420.00	8,316.00
Puerto Vallarta	15.00	107.40	2,263.33
Quitupan	520.79	5,944.11	98,407.79
San Cristóbal de La Barranca	4.00	50.24	870.26
San Gabriel	2,081.00	20,185.70	324,125.22
San Juanito de Escobedo	19.00	225.91	4,093.84
San Marcos	12.00	133.44	2,341.93
San Martín Hidalgo	36.00	433.80	7,627.08
San Pedro Tlaquepaque	8.00	135.28	2,379.22
San Sebastián del Oeste	30.00	329.70	5,736.53
Santa María de Los Ángeles	9.00	87.00	1,322.74
Sayula	907.50	11,162.25	183,073.07
Tala	50.50	545.40	9,801.77
Talpa de Allende	32.00	366.40	6,456.04
Tamazula de Gordiano	554.00	8,143.80	144,418.65
Tapalpa	690.00	7,596.90	131,261.90
Tecalitlán	189.00	1,773.60	30,865.15
Techaluta de Montenegro	51.60	670.28	10,806.50
Tecolotlán	60.00	772.20	14,183.06
Teocuitatlán de Corona	50.55	656.14	10,677.88
Tepatitlán de Morelos	449.50	5,864.42	104,756.25
Tequila	21.00	251.79	4,255.60
Teuchitlán	2.00	20.68	383.53
Tizapán El Alto	38.00	578.02	12,046.42
Tlajomulco de Zúñiga	27.00	369.42	5,876.08
Tolimán	114.38	1,163.66	16,293.13
Tonila	816.00	10,862.40	170,625.22
Tototlán	30.00	540.00	11,506.67
Tuxcueca	50.00	814.00	17,137.96
Tuxpan	1,200.00	16,272.00	251,058.25
Valle de Juárez	58.60	783.54	12,826.30
Villa Corona	33.00	466.85	8,118.77
Villa Purificación	110.00	698.25	14,473.96
Yahualica de González Gallo	28.00	392.46	6,619.14
Zacoalco de Torres	34.30	448.99	7,442.49
Zapopan	25.00	448.59	7,148.81
Zapotiltic	1,023.00	12,623.82	195,831.05
Zapotitlán de Vadillo	475.00	4,488.75	61,487.35
Zapotlanejo	28.00	334.18	5,536.16
Zapotlán el Grande	4,485.29	53,374.95	896,772.82
México			
Almoloya de Alquisiras	522.00	5,832.48	91,155.02
Amanalco	46.00	580.06	10,205.48
Amatepec	141.86	724.19	15,002.38
Atlautla	154.00	1,751.66	31,045.12
Coatepec Harinas	1,908.00	29,761.20	515,045.36
Donato Guerra	1,327.00	15,465.62	279,095.00
Ecatzingo	40.00	427.40	7,255.35
Ixtapan de La Sal	20.00	197.20	2,940.60
Ixtapan del Oro	167.00	1,899.38	33,745.55
Joquicingo	140.00	2,597.00	31,578.77
Juchitepec	4.00	44.52	752.29
Luvianos	113.50	970.43	22,152.37
Malinalco	330.00	4,285.80	69,080.98
Ocuilan	202.00	2,145.60	35,806.24
Otzoloapan	11.00	122.98	2,199.51
Ozumba	55.00	628.11	11,163.67
San Simón de Guerrero	327.00	2,596.91	58,635.14
Santo Tomás	14.00	172.06	3,042.36
Sultepec	180.00	1,755.00	29,599.62
Tejupilco	54.75	457.16	9,621.03
Temascaltepec	1,526.00	14,823.42	351,022.43
Tenancingo	836.00	9,966.28	143,065.44
Tenango del Valle	16.00	315.04	3,805.66
Tepetlixpa	31.00	366.98	6,418.97
Texcaltitlán	21.00	224.00	3,768.95
Valle de Bravo	957.00	10,152.36	199,313.43
Villa Guerrero	243.00	2,888.21	48,078.77
Villa de Allende	499.00	6,606.96	117,470.51
Zacazonapan	4.00	44.00	786.50
Zacualpan	10.00	94.00	1,297.30
Zumpahuacán	30.00	372.00	5,369.91
Michoacán			
Acuitzio	1,842.00	16,793.00	317,842.20
Aguililla	36.00	475.20	8,572.99
Apatzingán	644.00	6,652.52	124,573.69
Aquila	5.00	25.25	353.33
Ario	15,858.00	191,350.30	3,483,871.12
Charapan	1,780.00	16,198.00	377,599.35
Charo	32.00	225.00	4,150.98
Chilchota	1,321.00	13,156.40	338,357.03
Chinicuila	94.00	253.80	4,415.31
Coalcomán de Vázquez Pallares	478.00	4,732.20	88,750.94
Coeneo	35.00	355.25	7,456.70
Copándaro	4.00	35.00	614.76
Cotija	2,533.00	27,052.50	768,867.38
Erongarícuaro	642.00	8,570.70	148,376.22
Hidalgo	51.00	370.00	7,634.50
Huiramba	197.00	2,159.12	37,643.61
Indaparapeo	3.00	29.43	529.76
Irimbo	182.00	1,420.00	31,178.60
Jiménez	500.00	5,250.00	111,825.00
Jiquilpan	70.00	924.00	25,698.10
Jungapeo	23.50	197.00	3,808.85
Juárez	40.00	390.00	7,713.76
Lagunillas	26.00	282.36	4,802.09
Los Reyes	6,314.00	74,031.30	1,679,736.72
Madero	1,438.00	14,236.20	272,399.86
Maravatío	9.00	63.00	1,268.76
Morelia	1,198.00	12,211.00	234,940.56
Morelos	92.00	1,012.00	21,454.40
Nocupétaro	6.00	46.00	1,117.90
Nuevo Parangaricutiro	8,940.00	92,803.60	2,169,221.74
Nuevo Urecho	208.10	2,168.40	40,418.82
Ocampo	87.00	629.00	12,686.67
Pajacuarán	6.00	66.00	1,799.50
Peribán	11,705.00	139,039.70	3,312,272.32
Purépero	851.00	7,659.00	193,230.83
Pátzcuaro	863.00	9,234.10	161,236.34
Queréndaro	18.00	153.00	2,716.80
Quiroga	20.00	215.00	4,373.24
Sahuayo	10.00	113.00	3,216.00
Salvador Escalante	16,205.00	188,760.30	3,642,405.83
Susupuato	203.30	1,910.00	39,457.22
Tacámbaro	16,969.00	178,736.72	3,420,976.30
Tancítaro	22,940.00	225,420.40	5,397,608.12
Tangamandapio	3,056.00	34,573.05	852,800.35
Tangancícuaro	1,850.00	19,002.30	498,916.17
Tanhuato	2.00	25.00	528.80
Taretan	2,300.00	23,017.50	557,989.83
Tarímbaro	2.00	15.62	281.16
Tepalcatepec	0.00	0.00	0.00
Tingambato	4,150.00	38,579.75	921,575.42
Tingüindín	5,336.00	66,696.20	1,770,682.61
Tlazazalca	270.00	2,542.00	65,079.85
Tocumbo	1,023.00	11,270.90	305,507.76
Turicato	6,045.00	67,736.61	1,272,760.17
Tuxpan	380.00	2,610.00	49,113.74
Tuzantla	18.00	260.00	5,798.00
Tzintzuntzan	47.00	459.99	8,533.60
Tzitzio	44.00	315.00	5,648.41
Uruapan	17,490.00	184,275.80	4,511,056.31
Vista Hermosa	0.00	0.00	0.00
Yurécuaro	2.00	26.80	558.14
Zacapu	2,962.00	32,582.00	700,513.00
Zinapécuaro	57.00	560.00	9,747.00
Ziracuaretiro	5,225.00	57,558.15	1,339,529.05
Zitácuaro	1,325.00	12,510.00	229,641.23
Morelos			
Ayala	7.00	54.60	1,111.00
Cuernavaca	190.00	1,748.00	25,168.42
Huitzilac	18.00	173.16	2,771.02
Ocuituco	2,047.00	17,817.40	265,168.63
Tepalcingo	4.00	32.00	638.38
Tepoztlán	85.00	833.00	16,071.47
Tetela del Volcán	1,784.00	16,870.87	255,150.53
Tlalnepantla	397.00	3,771.50	72,732.10
Tlayacapan	74.00	710.40	13,469.28
Totolapan	352.00	3,308.80	61,315.87
Yautepec	13.00	134.40	2,679.49
Yecapixtla	508.00	4,141.83	59,083.28
Zacualpan	100.00	814.30	13,865.33
Nayarit			
Ahuacatlán	34.00	337.62	5,123.35
Amatlán de Cañas	9.00	87.23	1,265.29
Bahía de Banderas	2.00	12.66	196.14
Compostela	16.00	175.91	2,425.74
Ixtlán del Río	15.00	152.25	2,387.55
Jala	119.50	1,246.48	19,907.59
Ruíz	6.00	30.25	375.10
San Blas	800.00	8,671.84	98,336.11
San Pedro Lagunillas	223.00	1,262.18	19,879.93
Santa María del Oro	61.00	550.00	8,910.00
Tepic	2,634.50	27,205.84	449,389.22
Xalisco	2,961.80	30,252.36	497,645.49
TOTAL	1,615,595.75	17,151,752.96	297,164,920.08
			
